"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","decision_type_ID","decision_type","count_decisions"
7811,1998,1,"Competition","COMP",4,"Italy","IT",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",2
7814,1998,1,"Competition","COMP",4,"Italy","IT",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",2
7815,1998,1,"Competition","COMP",4,"Italy","IT",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",2
7819,1998,1,"Competition","COMP",4,"Italy","IT",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",1
7820,1998,1,"Competition","COMP",4,"Italy","IT",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",1
7842,1998,1,"Competition","COMP",6,"Netherlands","NL",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
7843,1998,1,"Competition","COMP",6,"Netherlands","NL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
7844,1998,1,"Competition","COMP",6,"Netherlands","NL",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",4
7847,1998,1,"Competition","COMP",6,"Netherlands","NL",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
7848,1998,1,"Competition","COMP",6,"Netherlands","NL",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",1
7850,1998,1,"Competition","COMP",6,"Netherlands","NL",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
7851,1998,1,"Competition","COMP",6,"Netherlands","NL",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
7853,1998,1,"Competition","COMP",6,"Netherlands","NL",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
7855,1998,1,"Competition","COMP",6,"Netherlands","NL",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
7863,1998,1,"Competition","COMP",7,"Denmark","DK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
7882,1998,1,"Competition","COMP",8,"Ireland","IE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
7883,1998,1,"Competition","COMP",8,"Ireland","IE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
7902,1998,1,"Competition","COMP",9,"United Kingdom","UK",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
7903,1998,1,"Competition","COMP",9,"United Kingdom","UK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
7923,1998,1,"Competition","COMP",10,"Greece","EL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
7924,1998,1,"Competition","COMP",10,"Greece","EL",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
7932,1998,1,"Competition","COMP",10,"Greece","EL",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",1
7943,1998,1,"Competition","COMP",11,"Portugal","PT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
7944,1998,1,"Competition","COMP",11,"Portugal","PT",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
7947,1998,1,"Competition","COMP",11,"Portugal","PT",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
7963,1998,1,"Competition","COMP",12,"Spain","ES",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",24
7964,1998,1,"Competition","COMP",12,"Spain","ES",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
7968,1998,1,"Competition","COMP",12,"Spain","ES",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",1
7970,1998,1,"Competition","COMP",12,"Spain","ES",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
7983,1998,1,"Competition","COMP",13,"Austria","AT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
7984,1998,1,"Competition","COMP",13,"Austria","AT",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
7985,1998,1,"Competition","COMP",13,"Austria","AT",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
7987,1998,1,"Competition","COMP",13,"Austria","AT",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",3
7995,1998,1,"Competition","COMP",13,"Austria","AT",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
8003,1998,1,"Competition","COMP",14,"Finland","FI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
8004,1998,1,"Competition","COMP",14,"Finland","FI",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
8007,1998,1,"Competition","COMP",14,"Finland","FI",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
8023,1998,1,"Competition","COMP",15,"Sweden","SE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
8043,1998,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
8044,1998,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
8063,1998,2,"Agriculture and Rural Development","AGRI",2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
8064,1998,2,"Agriculture and Rural Development","AGRI",2,"France","FR",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
8070,1998,2,"Agriculture and Rural Development","AGRI",2,"France","FR",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
8083,1998,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",18
8084,1998,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
8087,1998,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
8090,1998,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
8101,1998,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
8103,1998,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",31
8104,1998,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",7
8107,1998,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
8108,1998,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",1
8110,1998,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",5
8113,1998,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
8123,1998,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
8143,1998,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
8144,1998,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
8147,1998,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
8163,1998,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
8184,1998,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
8190,1998,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
8203,1998,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
8204,1998,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
8207,1998,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
8223,1998,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
8224,1998,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
8227,1998,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
8243,1998,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
8263,1998,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
8283,1998,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
8303,1998,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
8323,1998,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
8363,1998,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
8403,1998,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
8443,1998,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
8463,1998,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
8543,1998,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
8563,1998,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
8641,1999,1,"Competition","COMP",1,"Belgium","BE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
8642,1999,1,"Competition","COMP",1,"Belgium","BE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
8643,1999,1,"Competition","COMP",1,"Belgium","BE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",11
8644,1999,1,"Competition","COMP",1,"Belgium","BE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",4
8647,1999,1,"Competition","COMP",1,"Belgium","BE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
8650,1999,1,"Competition","COMP",1,"Belgium","BE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
8651,1999,1,"Competition","COMP",1,"Belgium","BE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
8653,1999,1,"Competition","COMP",1,"Belgium","BE",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
8658,1999,1,"Competition","COMP",1,"Belgium","BE",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
8663,1999,1,"Competition","COMP",2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",22
8664,1999,1,"Competition","COMP",2,"France","FR",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",8
8665,1999,1,"Competition","COMP",2,"France","FR",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
8666,1999,1,"Competition","COMP",2,"France","FR",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",2
8667,1999,1,"Competition","COMP",2,"France","FR",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",4
8670,1999,1,"Competition","COMP",2,"France","FR",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
8671,1999,1,"Competition","COMP",2,"France","FR",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",2
8673,1999,1,"Competition","COMP",2,"France","FR",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
