"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","decision_type_ID","decision_type","count_decisions"
22383,1997,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
22487,1997,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",3,"Ad hoc",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
22503,1997,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
22504,1997,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
22510,1997,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
22513,1997,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
22923,1997,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
23221,1998,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
23223,1998,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
23238,1998,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
23243,1998,1,"Competition","COMP",1,"Belgium","BE",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
23244,1998,1,"Competition","COMP",1,"Belgium","BE",2,"Individual application",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
23253,1998,1,"Competition","COMP",1,"Belgium","BE",2,"Individual application",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
23264,1998,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
23273,1998,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
23283,1998,1,"Competition","COMP",2,"France","FR",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
23284,1998,1,"Competition","COMP",2,"France","FR",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
23285,1998,1,"Competition","COMP",2,"France","FR",1,"Scheme",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
23287,1998,1,"Competition","COMP",2,"France","FR",1,"Scheme",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
23290,1998,1,"Competition","COMP",2,"France","FR",1,"Scheme",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
23304,1998,1,"Competition","COMP",2,"France","FR",2,"Individual application",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
23308,1998,1,"Competition","COMP",2,"France","FR",2,"Individual application",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",1
23324,1998,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",4
23326,1998,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
23330,1998,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
23331,1998,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",2
23335,1998,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
23341,1998,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
23343,1998,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",14
23344,1998,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",7
23346,1998,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
23347,1998,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",3
23348,1998,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",1
23351,1998,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",4
23353,1998,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
23358,1998,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
23362,1998,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
23363,1998,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
23364,1998,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
23367,1998,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
23370,1998,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
23371,1998,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
23382,1998,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
23383,1998,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",14
23384,1998,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",9
23386,1998,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
23387,1998,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",4
23390,1998,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
23391,1998,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",4
23403,1998,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",17
23404,1998,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",4
23406,1998,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",2
23407,1998,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
23410,1998,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",2
23411,1998,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
23414,1998,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",1
23415,1998,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
23419,1998,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",1
23420,1998,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",1
23423,1998,1,"Competition","COMP",4,"Italy","IT",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
23424,1998,1,"Competition","COMP",4,"Italy","IT",2,"Individual application",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
23428,1998,1,"Competition","COMP",4,"Italy","IT",2,"Individual application",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",1
23431,1998,1,"Competition","COMP",4,"Italy","IT",2,"Individual application",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
23434,1998,1,"Competition","COMP",4,"Italy","IT",2,"Individual application",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",1
23443,1998,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
23444,1998,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",4
23445,1998,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",2
23447,1998,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
23450,1998,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",2
23455,1998,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
23522,1998,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
23523,1998,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
23524,1998,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
23533,1998,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
23543,1998,1,"Competition","COMP",6,"Netherlands","NL",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
23563,1998,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
23564,1998,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
23567,1998,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
23568,1998,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",1
23570,1998,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
23571,1998,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
23575,1998,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
23583,1998,1,"Competition","COMP",7,"Denmark","DK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
23642,1998,1,"Competition","COMP",8,"Ireland","IE",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
23643,1998,1,"Competition","COMP",8,"Ireland","IE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
23682,1998,1,"Competition","COMP",8,"Ireland","IE",3,"Ad hoc",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
23702,1998,1,"Competition","COMP",9,"United Kingdom","UK",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
23703,1998,1,"Competition","COMP",9,"United Kingdom","UK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
23743,1998,1,"Competition","COMP",9,"United Kingdom","UK",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
23763,1998,1,"Competition","COMP",10,"Greece","EL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
23764,1998,1,"Competition","COMP",10,"Greece","EL",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
23772,1998,1,"Competition","COMP",10,"Greece","EL",1,"Scheme",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",1
23783,1998,1,"Competition","COMP",10,"Greece","EL",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
23843,1998,1,"Competition","COMP",11,"Portugal","PT",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
23844,1998,1,"Competition","COMP",11,"Portugal","PT",2,"Individual application",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
